id_student,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,resource,sharedsubpage,subpage,url,cluster,cluster_label,target
654001,0,0,0,0,0,0,6,0,11,0,0,0,0,0,1,0,0,0,0,Moderate Engagement,1
654043,0,0,0,0,0,0,119,0,148,0,0,0,0,171,23,0,18,0,0,Moderate Engagement,0
654071,0,0,0,0,35,3,42,1,57,0,0,0,0,0,26,0,38,0,0,Moderate Engagement,1
654206,0,0,0,0,0,0,86,2,635,0,0,0,9,115,22,0,11,0,0,Moderate Engagement,0
654214,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,Moderate Engagement,1
654265,0,0,0,0,0,0,13,0,3,0,0,0,0,0,2,0,2,1,0,Moderate Engagement,1
654404,0,0,0,0,5,0,49,2,138,0,0,0,3,100,7,0,3,1,0,Moderate Engagement,0
654415,0,0,0,0,8,0,145,0,472,0,0,0,0,0,54,0,36,2,0,Moderate Engagement,0
654422,0,0,0,0,6,0,4,0,17,0,0,0,0,0,2,0,1,0,0,Moderate Engagement,1
654545,0,0,0,0,83,4,46,11,161,0,0,0,0,0,22,0,26,2,0,Moderate Engagement,1
654585,0,0,0,0,49,1,107,4,76,0,0,0,0,56,22,0,16,0,0,Moderate Engagement,1
654639,0,0,0,0,6,8,8,0,0,0,0,0,0,0,18,0,8,0,0,Moderate Engagement,1
654657,0,0,0,0,0,0,54,0,329,0,0,0,4,131,6,0,1,0,0,Moderate Engagement,0
654678,0,0,0,0,0,0,28,0,38,0,0,0,0,0,50,0,14,1,0,Moderate Engagement,1
654923,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,Moderate Engagement,1
655086,0,0,0,0,3,0,31,0,41,0,0,0,0,0,8,0,6,3,0,Moderate Engagement,1
655152,0,0,0,0,10,0,38,1,43,0,0,0,0,6,7,0,4,0,0,Moderate Engagement,1
655155,0,0,0,0,9,3,80,0,77,0,0,0,0,5,31,0,25,1,0,Moderate Engagement,1
655230,0,0,0,0,0,0,93,0,75,0,0,0,0,11,38,0,20,7,0,Moderate Engagement,1
655460,0,0,0,0,6,0,29,2,62,0,0,0,0,0,3,0,7,1,0,Moderate Engagement,1
655547,0,0,0,0,0,0,163,0,223,0,0,0,0,190,36,0,46,4,0,Moderate Engagement,0
655572,0,0,0,0,10,5,38,0,30,0,0,0,0,48,8,0,10,1,0,Moderate Engagement,1
655605,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,Moderate Engagement,1
655613,0,0,0,0,0,5,45,0,171,0,0,0,0,58,17,0,36,2,0,Moderate Engagement,1
655662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Moderate Engagement,1
656067,0,0,0,0,0,0,22,0,31,0,0,0,0,4,20,0,35,5,0,Moderate Engagement,0
656089,0,0,0,0,300,0,133,2,146,0,0,0,0,33,10,0,18,0,0,Moderate Engagement,1
656122,0,0,0,0,0,3,108,0,78,0,0,0,0,0,31,0,29,5,0,Moderate Engagement,1
656181,0,0,0,0,4,0,65,0,95,0,0,0,0,182,8,0,10,1,0,Moderate Engagement,1
656187,0,0,0,0,70,0,57,4,61,0,0,0,0,0,19,0,26,1,0,Moderate Engagement,0
656194,0,0,0,0,0,0,13,0,11,0,0,0,0,0,3,0,2,0,0,Moderate Engagement,0
656196,0,0,0,0,0,0,43,0,131,0,0,0,0,0,15,0,14,1,0,Moderate Engagement,0
656200,0,0,0,0,1,0,120,0,261,0,0,0,3,2,15,0,12,5,0,Moderate Engagement,0
656204,0,0,0,0,0,5,65,0,34,0,0,0,0,2,9,0,26,2,0,Moderate Engagement,1
656206,0,0,0,0,0,7,25,0,7,0,0,0,0,1,15,0,23,1,0,Moderate Engagement,0
656208,0,0,0,0,0,0,74,0,71,0,0,0,0,0,11,0,12,1,0,Moderate Engagement,0
656217,0,0,0,0,15,0,23,8,97,0,0,0,0,0,20,0,11,2,0,Moderate Engagement,0
656222,0,0,0,0,0,0,35,0,16,0,0,0,0,9,47,0,17,3,0,Moderate Engagement,1
656253,0,0,0,0,3,0,15,2,35,0,0,0,0,0,26,0,2,0,0,Moderate Engagement,0
656276,0,0,0,0,0,0,33,0,45,0,0,0,0,0,13,0,3,1,0,Moderate Engagement,1
656412,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,Moderate Engagement,1
656455,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Moderate Engagement,1
656472,0,0,0,0,0,0,8,0,3,0,0,0,0,0,2,0,3,0,0,Moderate Engagement,1
656475,0,0,0,0,0,0,45,0,45,0,0,0,0,80,9,0,13,3,0,Moderate Engagement,1
656494,0,0,0,0,0,0,37,0,138,0,0,0,0,84,25,0,4,1,0,Moderate Engagement,0
656522,0,0,0,0,0,0,9,0,30,0,0,0,0,1,3,0,3,0,0,Moderate Engagement,0
656549,0,0,0,0,21,0,46,5,131,0,0,0,0,44,4,0,5,1,0,Moderate Engagement,1
656711,0,0,0,0,0,0,80,0,226,0,0,0,0,0,22,0,16,4,0,Moderate Engagement,0
656755,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,Moderate Engagement,1
657099,0,0,0,0,0,0,11,0,62,0,0,0,0,32,3,0,4,0,0,Moderate Engagement,1
674201,0,0,0,0,8,0,26,0,70,0,0,0,0,49,3,0,6,3,0,Moderate Engagement,1
674319,0,0,0,0,1,0,30,0,86,0,0,0,0,0,19,0,9,2,0,Moderate Engagement,1
674322,0,0,0,0,0,0,23,26,57,0,0,0,0,0,159,0,16,1,0,Moderate Engagement,0
674323,0,0,0,0,24,0,7,0,20,0,0,0,0,0,5,0,5,0,0,Moderate Engagement,1
674616,0,0,0,0,0,0,13,0,7,0,0,0,0,0,5,0,12,0,0,Moderate Engagement,1
674746,0,0,0,0,3,1,10,0,75,0,0,0,0,0,4,0,6,1,0,Moderate Engagement,1
674748,0,0,0,0,23,0,103,1,27,0,0,0,0,60,30,0,40,3,0,Moderate Engagement,1
674758,0,0,0,0,0,1,10,0,6,0,0,0,0,0,8,0,9,0,0,Moderate Engagement,1
674922,0,0,0,0,12,0,59,0,264,0,0,0,0,137,31,0,22,1,0,Moderate Engagement,0
674960,0,0,0,0,22,0,39,0,32,0,0,0,0,60,14,0,12,2,0,Moderate Engagement,0
675059,0,0,0,0,6,0,18,0,16,0,0,0,0,0,3,0,8,2,0,Moderate Engagement,1
675094,0,0,0,0,8,0,82,0,88,0,0,0,0,1,42,0,17,1,0,Moderate Engagement,1
675165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,0,Moderate Engagement,1
675671,0,0,0,0,9,0,12,0,15,0,0,0,0,0,4,0,3,1,0,Moderate Engagement,1
675728,0,0,0,0,2,0,37,0,33,0,0,0,0,0,11,0,13,1,0,Moderate Engagement,1
675750,0,0,0,0,14,0,66,1,63,0,0,0,0,21,18,0,6,2,0,Moderate Engagement,1
675922,0,0,0,0,0,0,5,1,18,0,0,0,0,0,1,0,5,0,0,Moderate Engagement,1
675929,0,0,0,0,0,0,6,0,5,0,0,0,0,0,1,0,3,0,0,Moderate Engagement,1
676011,0,0,0,0,0,0,18,0,22,0,0,0,0,0,3,0,0,0,0,Moderate Engagement,1
676169,0,0,0,0,0,0,4,0,10,0,0,0,0,0,8,0,3,0,0,Moderate Engagement,0
676258,0,0,0,0,0,0,17,0,24,0,0,0,0,0,3,0,1,1,0,Moderate Engagement,1
676420,0,0,0,0,0,0,24,0,13,0,0,0,0,0,3,0,21,0,0,Moderate Engagement,1
676750,0,0,0,0,14,3,129,2,330,0,0,0,6,0,18,0,18,1,0,Moderate Engagement,0
676948,0,0,0,0,3,1,89,12,245,0,0,0,0,1,25,0,7,2,0,Moderate Engagement,0
676962,0,0,0,0,0,0,86,0,73,0,0,0,0,6,16,0,32,0,0,Moderate Engagement,0
677154,0,0,0,0,6,1,81,7,109,0,0,0,0,0,28,0,11,3,0,Moderate Engagement,1
677201,0,0,0,0,39,0,115,4,150,0,0,0,0,155,12,0,13,3,0,Moderate Engagement,1
677338,0,0,0,0,9,0,46,1,77,0,0,0,0,0,15,0,23,3,0,Moderate Engagement,1
677630,0,0,0,0,0,0,51,0,26,0,0,0,0,0,30,0,25,1,0,Moderate Engagement,1
677877,0,0,0,0,111,0,165,2,202,0,0,0,0,47,5,0,35,0,0,Moderate Engagement,1
677879,0,0,0,0,0,0,42,0,46,0,0,0,0,80,18,0,25,4,0,Moderate Engagement,1
677922,0,0,0,0,51,0,52,2,334,0,0,0,0,64,23,0,15,1,0,Moderate Engagement,0
677997,0,0,0,0,0,0,51,0,122,0,0,0,0,47,43,0,8,1,0,Moderate Engagement,1
678016,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,Moderate Engagement,1
678038,0,0,0,0,19,0,56,3,90,0,0,0,0,78,20,0,12,1,0,Moderate Engagement,0
678080,0,0,0,0,0,0,12,1,32,0,0,0,0,88,9,0,6,0,0,Moderate Engagement,1
678085,0,0,0,0,0,0,55,0,144,0,0,0,0,39,23,0,22,2,0,Moderate Engagement,1
678107,0,0,0,0,0,0,27,2,44,0,0,0,0,0,4,0,5,2,0,Moderate Engagement,1
678110,0,0,0,0,2,5,66,2,205,0,0,0,10,45,4,0,7,0,0,Moderate Engagement,0
678144,0,0,0,0,0,0,30,0,94,0,0,0,0,0,7,0,1,0,0,Moderate Engagement,1
678213,0,0,0,0,1,1,113,0,80,0,0,0,0,123,23,0,50,1,0,Moderate Engagement,1
678278,0,0,0,0,0,0,70,0,129,0,0,0,0,168,13,0,9,0,0,Moderate Engagement,1
678283,0,0,0,0,1,1,20,0,23,0,0,0,0,0,2,0,19,1,0,Moderate Engagement,1
678327,0,0,0,0,0,0,12,0,16,0,0,0,0,0,3,0,3,0,0,Moderate Engagement,1
678335,0,0,0,0,2,0,64,0,94,0,0,0,0,47,4,0,16,0,0,Moderate Engagement,1
678444,0,0,0,0,0,0,22,0,24,0,0,0,0,1,8,0,18,0,0,Moderate Engagement,1
678575,0,0,0,0,0,0,45,0,73,0,0,0,0,3,19,0,6,1,0,Moderate Engagement,1
678578,0,0,0,0,0,0,10,0,42,0,0,0,0,0,1,0,2,1,0,Moderate Engagement,1
678623,0,0,0,0,3,0,130,0,303,0,0,0,0,3,38,0,20,2,0,Moderate Engagement,1
678770,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0,Moderate Engagement,1
678777,0,0,0,0,13,0,72,8,125,0,0,0,0,29,7,0,29,1,0,Moderate Engagement,1
678801,0,0,0,0,3,0,9,0,8,0,0,0,0,4,1,0,2,0,0,Moderate Engagement,1
678953,0,0,0,0,0,0,11,0,16,0,0,0,0,0,1,0,1,3,0,Moderate Engagement,1
679218,0,0,0,0,23,1,53,4,123,0,0,0,0,55,12,0,13,2,0,Moderate Engagement,0
679439,0,0,0,0,0,0,115,0,163,0,0,0,0,47,25,0,17,0,0,Moderate Engagement,1
679457,0,0,0,0,0,0,32,0,133,0,0,0,0,64,17,0,14,7,0,Moderate Engagement,1
679716,0,0,0,0,51,2,58,3,127,0,0,0,0,76,15,0,7,0,0,Moderate Engagement,0
679724,0,0,0,0,9,0,58,0,127,0,0,0,0,31,6,0,3,0,0,Moderate Engagement,1
679828,0,0,0,0,0,0,146,0,76,0,0,0,0,89,65,0,49,1,0,Moderate Engagement,0
679918,0,0,0,0,123,0,108,2,218,0,0,0,0,4,20,0,10,2,0,Moderate Engagement,0
679971,0,0,0,0,0,0,26,0,34,0,0,0,0,82,21,0,5,1,0,Moderate Engagement,1
679989,0,0,0,0,0,0,10,0,79,0,0,0,0,0,4,0,1,0,0,Moderate Engagement,1
680162,0,0,0,0,0,0,75,0,548,0,0,0,0,3,17,0,18,1,0,Moderate Engagement,0
680453,0,0,0,0,4,2,17,0,168,0,0,0,0,19,18,0,16,1,0,Moderate Engagement,0
680471,0,0,0,0,0,0,102,0,536,0,0,0,9,75,19,0,22,1,0,Moderate Engagement,1
680522,0,0,0,0,0,0,13,0,17,0,0,0,0,0,5,0,1,0,0,Moderate Engagement,1
680530,0,0,0,0,0,0,52,0,89,0,0,0,0,41,4,0,18,0,0,Moderate Engagement,0
680541,0,0,0,0,21,0,77,26,240,0,0,0,0,0,29,0,41,1,0,Moderate Engagement,0
680591,0,0,0,0,6,0,148,0,179,0,0,0,0,79,40,0,20,1,0,Moderate Engagement,1
680862,0,0,0,0,0,0,12,0,20,0,0,0,0,10,10,0,12,0,0,Moderate Engagement,0
680878,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,Moderate Engagement,1
681384,0,0,0,0,0,0,14,0,8,0,0,0,0,0,3,0,4,1,0,Moderate Engagement,1
681710,0,0,0,0,10,0,27,1,4,0,0,0,0,1,5,0,4,2,0,Moderate Engagement,1
681752,0,0,0,0,39,0,18,0,19,0,0,0,0,0,6,0,6,0,0,Moderate Engagement,1
681798,0,0,0,0,1,0,104,0,646,0,0,0,7,230,16,0,5,0,0,Moderate Engagement,0
681961,0,0,0,0,39,0,30,0,14,0,0,0,0,0,5,0,3,1,0,Moderate Engagement,1
681984,0,0,0,0,0,0,36,0,18,0,0,0,0,1,12,0,12,3,0,Moderate Engagement,0
682056,0,0,0,0,0,0,93,2,91,0,0,0,0,10,24,0,21,0,0,Moderate Engagement,1
682058,0,0,0,0,0,0,79,0,290,0,0,0,0,28,9,0,12,0,0,Moderate Engagement,0
682223,0,0,0,0,98,2,66,10,310,0,0,0,0,4,8,0,12,2,0,Moderate Engagement,0
682364,0,0,0,0,0,1,22,0,16,0,0,0,0,0,44,0,9,2,0,Moderate Engagement,1
682375,0,0,0,0,0,0,5,0,10,0,0,0,0,0,5,0,5,1,0,Moderate Engagement,1
682480,0,0,0,0,0,0,17,1,11,0,0,0,0,32,6,0,8,0,0,Moderate Engagement,0
682538,0,0,0,0,0,17,36,0,69,0,0,0,0,0,16,0,0,0,0,Moderate Engagement,1
682728,0,0,0,0,2,2,62,0,95,0,0,0,0,48,16,0,14,1,0,Moderate Engagement,1
682731,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,3,0,0,Moderate Engagement,1
682887,0,0,0,0,4,1,195,1,319,0,0,0,0,43,17,0,19,2,0,Moderate Engagement,1
682913,0,0,0,0,6,1,139,5,262,0,0,0,3,104,11,0,6,0,0,Moderate Engagement,1
683054,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,Moderate Engagement,1
683164,0,0,0,0,0,2,40,0,89,0,0,0,0,0,17,0,18,0,0,Moderate Engagement,0
683275,0,0,0,0,5,0,51,3,34,0,0,0,0,0,19,0,15,0,0,Moderate Engagement,0
683301,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,Moderate Engagement,1
683548,0,0,0,0,0,0,59,0,496,0,0,0,3,0,17,0,13,2,0,Moderate Engagement,1
683618,0,0,0,0,0,0,116,1,340,0,0,0,3,119,4,0,6,1,0,Moderate Engagement,0
683768,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,1,0,Moderate Engagement,1
683792,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,Moderate Engagement,1
683817,0,0,0,0,25,2,116,0,189,0,0,0,0,140,30,0,29,0,0,Moderate Engagement,0
683947,0,0,0,0,0,0,24,0,26,0,0,0,0,0,5,0,1,0,0,Moderate Engagement,1
684098,0,0,0,0,13,0,70,0,113,0,0,0,0,1,7,0,4,0,0,Moderate Engagement,1
684250,0,0,0,0,0,0,55,0,49,0,0,0,0,31,12,0,16,1,0,Moderate Engagement,0
684375,0,0,0,0,67,1,103,2,236,0,0,0,0,0,24,0,20,0,0,Moderate Engagement,0
684420,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,Moderate Engagement,1
684459,0,0,0,0,30,0,43,5,21,0,0,0,0,63,5,0,12,0,0,Moderate Engagement,1
684681,0,0,0,0,0,0,59,0,70,0,0,0,0,12,14,0,15,0,0,Moderate Engagement,1
684704,0,0,0,0,1,0,67,14,292,0,0,0,0,158,12,0,10,0,0,Moderate Engagement,0
684736,0,0,0,0,0,0,10,0,35,0,0,0,0,0,2,0,0,0,0,Moderate Engagement,1
685052,0,0,0,0,5,1,50,0,61,0,0,0,0,28,43,0,37,0,0,Moderate Engagement,1
685079,0,0,0,0,0,1,2,0,1422,0,0,0,3,114,10,0,12,3,0,Moderate Engagement,1
685257,0,0,0,0,0,0,17,0,31,0,0,0,0,53,7,0,4,1,0,Moderate Engagement,1
685453,0,0,0,0,0,0,33,0,296,0,0,0,0,56,18,0,4,1,0,Moderate Engagement,1
685602,0,0,0,0,10,1,15,0,50,0,0,0,0,0,11,0,24,1,0,Moderate Engagement,1
685653,0,0,0,0,6,1,49,0,54,0,0,0,0,4,25,0,18,0,0,Moderate Engagement,1
685776,0,0,0,0,10,1,59,0,61,0,0,0,0,0,5,0,13,3,0,Moderate Engagement,1
685779,0,0,0,0,2,4,77,7,325,0,0,0,0,24,28,0,21,0,0,Moderate Engagement,0
685829,0,0,0,0,20,0,113,4,227,0,0,0,0,1,41,0,16,1,0,Moderate Engagement,0
685841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Moderate Engagement,1
685900,0,0,0,0,63,0,63,4,81,0,0,0,0,61,22,0,30,1,0,Moderate Engagement,1
686093,0,0,0,0,51,5,68,0,378,0,0,0,0,0,30,0,29,1,0,Moderate Engagement,1
686191,0,0,0,0,86,0,128,4,59,0,0,0,0,45,12,0,13,1,0,Moderate Engagement,1
686201,0,0,0,0,0,0,6,0,2,0,0,0,0,0,2,0,11,0,0,Moderate Engagement,1
686286,0,0,0,0,0,0,36,0,42,0,0,0,0,0,11,0,15,1,0,Moderate Engagement,1
686596,0,0,0,0,1,1,169,0,173,0,0,0,0,16,24,0,42,1,0,Moderate Engagement,1
686633,0,0,0,0,0,0,3,0,53,0,0,0,0,0,4,0,0,0,0,Moderate Engagement,1
686703,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Moderate Engagement,1
686752,0,0,0,0,0,0,4,0,0,0,0,0,0,11,3,0,1,0,0,Moderate Engagement,1
686837,0,0,0,0,95,0,107,2,463,0,0,0,11,0,7,0,32,0,0,Moderate Engagement,0
686953,0,0,0,0,3,0,99,0,304,0,0,0,0,257,11,0,5,1,0,Moderate Engagement,1
687004,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,Moderate Engagement,1
687030,0,0,0,0,0,0,22,0,66,0,0,0,0,33,9,0,5,0,0,Moderate Engagement,1
687154,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Moderate Engagement,1
687185,0,0,0,0,0,1,131,0,137,0,0,0,0,111,19,0,17,3,0,Moderate Engagement,0
687217,0,0,0,0,7,0,91,0,92,0,0,0,0,19,22,0,15,4,0,Moderate Engagement,1
687256,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,1,0,0,Moderate Engagement,1
687301,0,0,0,0,0,0,45,0,138,0,0,0,0,20,12,0,14,2,0,Moderate Engagement,0
687326,0,0,0,0,0,0,67,9,112,0,0,0,0,9,23,0,7,1,0,Moderate Engagement,1
687402,0,0,0,0,0,0,100,0,487,0,0,0,0,92,31,0,24,1,0,Moderate Engagement,0
687404,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,Moderate Engagement,1
687822,0,0,0,0,0,1,16,0,39,0,0,0,0,0,7,0,3,0,0,Moderate Engagement,1
687978,0,0,0,0,0,0,5,0,5,0,0,0,0,0,2,0,2,0,0,Moderate Engagement,1
688011,0,0,0,0,58,0,101,13,210,0,0,0,0,0,18,0,18,1,0,Moderate Engagement,0
688106,0,0,0,0,0,0,28,0,176,0,0,0,0,36,16,0,10,1,0,Moderate Engagement,1
688130,0,0,0,0,3,0,28,2,10,0,0,0,0,3,4,0,11,3,0,Moderate Engagement,0
688144,0,0,0,0,0,0,5,0,1,0,0,0,0,0,43,0,1,0,0,Moderate Engagement,1
688167,0,0,0,0,0,0,124,0,330,0,0,0,0,89,59,0,27,1,0,Moderate Engagement,0
688208,0,0,0,0,0,5,147,0,159,0,0,0,0,113,27,0,17,2,0,Moderate Engagement,1
688263,0,0,0,0,4,0,14,0,27,0,0,0,0,0,11,0,7,0,0,Moderate Engagement,1
688301,0,0,0,0,0,0,34,0,43,0,0,0,0,0,7,0,3,0,0,Moderate Engagement,1
688398,0,0,0,0,0,0,27,0,93,0,0,0,0,0,9,0,5,0,0,Moderate Engagement,1
688599,0,0,0,0,0,0,48,0,65,0,0,0,0,0,10,0,15,1,0,Moderate Engagement,1
688600,0,0,0,0,0,0,79,1,295,0,0,0,0,0,27,0,14,2,0,Moderate Engagement,1
688997,0,0,0,0,0,0,14,0,22,0,0,0,0,0,6,0,1,0,0,Moderate Engagement,1
689069,0,0,0,0,3,0,35,0,142,0,0,0,0,56,36,0,5,0,0,Moderate Engagement,1
689089,0,0,0,0,3,0,18,0,12,0,0,0,0,21,1,0,14,0,0,Moderate Engagement,1
689094,0,0,0,0,9,0,87,0,360,0,0,0,0,93,58,0,27,1,0,Moderate Engagement,0
689107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Moderate Engagement,1
689113,0,0,0,0,2,0,21,1,57,0,0,0,0,1,9,0,12,0,0,Moderate Engagement,0
689124,0,0,0,0,31,0,86,3,423,0,0,0,0,62,29,0,13,1,0,Moderate Engagement,0
689129,0,0,0,0,56,2,50,9,193,0,0,0,0,0,13,0,7,0,0,Moderate Engagement,0
689141,0,0,0,0,26,0,138,3,181,0,0,0,0,17,35,0,23,0,0,Moderate Engagement,0
689147,0,0,0,0,59,0,66,5,102,0,0,0,0,6,15,0,35,2,0,Moderate Engagement,0
689173,0,0,0,0,1,0,19,0,14,0,0,0,0,0,10,0,5,0,0,Moderate Engagement,1
689178,0,0,0,0,16,0,65,0,130,0,0,0,0,1,9,0,13,4,0,Moderate Engagement,1
689185,0,0,0,0,91,0,135,2,147,0,0,0,0,91,13,0,8,2,0,Moderate Engagement,1
689228,0,0,0,0,8,0,84,0,130,0,0,0,0,120,20,0,6,5,0,Moderate Engagement,1
689265,0,0,0,0,35,0,90,2,154,0,0,0,0,81,29,0,4,1,0,Moderate Engagement,0
689267,0,0,0,0,1,0,43,1,104,0,0,0,2,0,27,0,28,3,0,Moderate Engagement,0
689298,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,7,0,0,Moderate Engagement,1
689329,0,0,0,0,0,0,83,0,220,0,0,0,0,31,19,0,8,0,0,Moderate Engagement,1
689333,0,0,0,0,0,1,123,2,418,0,0,0,0,11,9,0,22,6,0,Moderate Engagement,0
689397,0,0,0,0,0,0,19,0,42,0,0,0,0,111,12,0,15,0,0,Moderate Engagement,1
689487,0,0,0,0,0,0,44,2,128,0,0,0,0,112,6,0,5,1,0,Moderate Engagement,1
689493,0,0,0,0,0,0,65,0,287,0,0,0,5,26,6,0,18,0,0,Moderate Engagement,1
689768,0,0,0,0,51,0,58,14,34,0,0,0,0,4,10,0,14,3,0,Moderate Engagement,0
689775,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,Moderate Engagement,1
689778,0,0,0,0,0,0,10,0,2,0,0,0,0,0,2,0,1,0,0,Moderate Engagement,1
689808,0,0,0,0,0,0,19,0,7,0,0,0,0,0,3,0,4,2,0,Moderate Engagement,1
689828,0,0,0,0,3,0,45,0,48,0,0,0,0,0,4,0,10,1,0,Moderate Engagement,0
689896,0,0,0,0,14,0,67,2,259,0,0,0,3,38,26,0,16,0,0,Moderate Engagement,1
689925,0,0,0,0,1,2,53,0,35,0,0,0,0,10,9,0,6,0,0,Moderate Engagement,1
689936,0,0,0,0,0,0,75,0,307,0,0,0,0,45,18,0,14,0,0,Moderate Engagement,0
690235,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,Moderate Engagement,1
690359,0,0,0,0,5,1,47,0,247,0,0,0,0,19,96,0,24,0,0,Moderate Engagement,0
690366,0,0,0,0,0,2,92,0,114,0,0,0,0,125,25,0,30,3,0,Moderate Engagement,1
690548,0,0,0,0,0,0,15,0,3,0,0,0,0,0,6,0,12,0,0,Moderate Engagement,1
690554,0,0,0,0,0,0,4,0,5,0,0,0,0,0,5,0,2,0,0,Moderate Engagement,1
690767,0,0,0,0,0,0,90,0,188,0,0,0,0,122,17,0,8,3,0,Moderate Engagement,1
690940,0,0,0,0,0,5,66,0,166,0,0,0,0,1,38,0,9,3,0,Moderate Engagement,1
691006,0,0,0,0,0,0,87,0,155,0,0,0,0,16,19,0,10,0,0,Moderate Engagement,1
691028,0,0,0,0,10,0,64,0,63,0,0,0,0,99,17,0,19,5,0,Moderate Engagement,1
691106,0,0,0,0,0,0,40,0,2,0,0,0,0,0,10,0,11,2,0,Moderate Engagement,0
691272,0,0,0,0,17,0,6,1,13,0,0,0,0,0,8,0,3,1,0,Moderate Engagement,1
691286,0,0,0,0,0,0,6,0,12,0,0,0,0,0,1,0,1,0,0,Moderate Engagement,1
691343,0,0,0,0,5,2,14,0,17,0,0,0,0,0,12,0,4,1,0,Moderate Engagement,1
691411,0,0,0,0,160,0,77,4,62,0,0,0,0,0,11,0,13,1,0,Moderate Engagement,1
691514,0,0,0,0,0,0,18,0,16,0,0,0,0,0,3,0,2,1,0,Moderate Engagement,0
691856,0,0,0,0,0,2,27,0,191,0,0,0,0,1,21,0,20,0,0,Moderate Engagement,0
691867,0,0,0,0,0,0,3,0,25,0,0,0,0,0,1,0,0,0,0,Moderate Engagement,1
691869,0,0,0,0,0,0,94,1,58,0,0,0,0,0,30,0,17,5,0,Moderate Engagement,0
691997,0,0,0,0,0,0,11,0,65,0,0,0,0,0,16,0,13,0,0,Moderate Engagement,1
692207,0,0,0,0,0,0,19,0,115,0,0,0,0,20,0,0,1,0,0,Moderate Engagement,0
692473,0,0,0,0,9,1,51,0,70,0,0,0,0,0,19,0,15,2,0,Moderate Engagement,0
692474,0,0,0,0,33,0,58,1,56,0,0,0,0,55,11,0,14,9,0,Moderate Engagement,1
692479,0,0,0,0,0,0,115,0,189,0,0,0,0,28,36,0,27,4,0,Moderate Engagement,1
692482,0,0,0,0,0,0,9,0,10,0,0,0,0,0,5,0,2,0,0,Moderate Engagement,1
692496,0,0,0,0,0,0,30,0,35,0,0,0,0,0,9,0,8,3,0,Moderate Engagement,1
692521,0,0,0,0,0,0,12,0,4,0,0,0,0,0,2,0,3,0,0,Moderate Engagement,1
692522,0,0,0,0,0,0,27,0,161,0,0,0,0,4,13,0,13,1,0,Moderate Engagement,0
692525,0,0,0,0,0,0,72,0,81,0,0,0,0,27,15,0,31,1,0,Moderate Engagement,1
692544,0,0,0,0,0,0,110,0,211,0,0,0,0,51,22,0,10,1,0,Moderate Engagement,0
692553,0,0,0,0,14,0,136,0,276,0,0,0,2,0,50,0,13,0,0,Moderate Engagement,1
692629,0,0,0,0,0,0,8,0,27,0,0,0,0,0,1,0,6,3,0,Moderate Engagement,1
692647,0,0,0,0,1,0,32,0,48,0,0,0,0,0,8,0,6,0,0,Moderate Engagement,1
692826,0,0,0,0,31,1,30,1,10,0,0,0,0,0,5,0,2,1,0,Moderate Engagement,1
692897,0,0,0,0,125,0,45,1,49,0,0,0,0,0,11,0,4,0,0,Moderate Engagement,1
692920,0,0,0,0,0,0,75,0,233,0,0,0,0,72,7,0,28,1,0,Moderate Engagement,0
692936,0,0,0,0,3,0,26,0,39,0,0,0,0,4,7,0,6,0,0,Moderate Engagement,1
693127,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Moderate Engagement,1
